Random-Discrete.parameter, Random-Discrete.points, Random-Discrete_2.parameter, Random-Discrete_2.points
4, 6.50, 3, 20.00
4, 10.50, 3, 15.00
4, 14.00, 3, 12.50
4, 16.00, 3, 13.00
4, 10.00, 3, 14.50
4, 11.00, 3, 17.00
4, 11.50, 3, 13.00
4, 10.00, 3, 14.50
4, 14.50, 3, 11.50
4, 12.00, 3, 16.50
4, 11.50, 3, 13.00
4, 12.50, 3, 14.00
4, 8.50, 3, 17.50
4, 6.00, 3, 21.00
4, 12.00, 3, 16.50
4, 10.00, 3, 17.50
4, 14.00, 3, 14.00
4, 7.00, 3, 20.50
4, 11.50, 3, 14.50
4, 13.00, 3, 16.00
4, 11.50, 3, 16.00
4, 14.00, 3, 11.00
4, 10.00, 3, 14.50
4, 7.50, 3, 19.50
4, 12.50, 3, 14.00
4, 10.00, 3, 14.50
4, 12.00, 3, 13.50
4, 12.50, 3, 15.50
4, 11.50, 3, 14.50
4, 9.50, 3, 15.50
4, 12.50, 3, 12.50
4, 10.00, 3, 14.50
4, 9.00, 3, 16.50
4, 12.00, 3, 15.00
4, 11.50, 3, 16.00
4, 11.50, 3, 16.00
4, 13.00, 3, 14.50
4, 12.00, 3, 16.50
4, 12.50, 3, 14.00
4, 15.50, 3, 12.50
4, 11.00, 3, 15.50
4, 14.00, 3, 14.00
4, 10.00, 3, 17.50
4, 13.50, 3, 15.00
4, 12.50, 3, 18.50
4, 12.00, 3, 16.50
4, 10.00, 3, 14.50
4, 10.50, 3, 16.50
4, 10.00, 3, 17.50
4, 9.00, 3, 16.50
4, 11.50, 3, 16.00
4, 14.50, 3, 13.00
4, 14.00, 3, 14.00
4, 10.50, 3, 15.00
4, 11.50, 3, 14.50
4, 14.00, 3, 12.50
5, 9.50, 3, 20.00
5, 8.00, 3, 20.00
5, 13.00, 3, 17.50
5, 9.00, 3, 18.00
5, 12.00, 3, 16.50
5, 15.50, 3, 12.50
5, 9.50, 3, 18.50
5, 8.50, 3, 19.00
5, 13.00, 3, 14.50
5, 9.50, 3, 18.50
5, 11.50, 3, 17.50
5, 8.50, 3, 17.50
5, 13.00, 3, 16.00
5, 11.50, 3, 20.50
5, 10.50, 3, 18.00
5, 14.00, 3, 12.50
5, 7.00, 3, 20.50
5, 11.50, 3, 16.00
5, 11.00, 3, 17.00
5, 9.00, 3, 18.00
5, 10.00, 3, 17.50
5, 16.00, 3, 11.50
5, 14.00, 3, 15.50
5, 13.00, 3, 14.50
5, 9.00, 3, 19.50
5, 11.50, 3, 19.00
5, 9.50, 3, 17.00
5, 12.00, 3, 15.00
5, 12.50, 3, 15.50
5, 11.50, 3, 17.50
5, 12.50, 3, 15.50
5, 11.50, 3, 16.00
5, 13.50, 3, 13.50
5, 9.50, 3, 18.50
5, 9.50, 3, 18.50
5, 8.50, 3, 17.50
5, 13.50, 3, 16.50
5, 8.00, 3, 18.50
5, 10.00, 3, 17.50
5, 10.50, 3, 18.00
5, 7.00, 3, 22.00
5, 10.00, 3, 19.00
5, 12.00, 3, 18.00
5, 13.00, 3, 17.50
5, 12.50, 3, 15.50
5, 15.50, 3, 9.50
5, 10.00, 3, 19.00
5, 10.00, 3, 16.00
5, 12.00, 3, 15.00
5, 9.00, 3, 19.50
5, 9.00, 3, 19.50
5, 10.50, 3, 18.00
5, 8.50, 3, 17.50
5, 13.00, 3, 16.00
5, 12.50, 3, 17.00
5, 11.00, 3, 15.50
5, 10.00, 3, 19.00
5, 15.00, 3, 12.00
5, 10.50, 3, 16.50
5, 11.50, 3, 16.00
5, 11.00, 3, 14.00
5, 14.00, 3, 14.00
5, 12.50, 3, 15.50
5, 9.00, 3, 19.50
5, 9.00, 3, 19.50
5, 7.00, 3, 20.50
5, 15.50, 3, 9.50
5, 12.00, 3, 16.50
5, 10.00, 3, 17.50
5, 15.00, 3, 13.50
5, 14.00, 3, 15.50
5, 11.50, 3, 14.50
5, 7.50, 3, 19.50
5, 12.00, 3, 13.50
5, 14.50, 3, 14.50
5, 10.00, 3, 17.50
5, 8.00, 3, 18.50
5, 12.00, 3, 16.50
5, 15.50, 3, 12.50
5, 16.00, 3, 11.50
5, 13.00, 3, 14.50
5, 9.50, 3, 17.00
5, 6.00, 3, 21.00
5, 15.00, 3, 10.50
5, 11.50, 3, 17.50
5, 8.00, 3, 20.00
5, 11.50, 3, 14.50
5, 9.50, 3, 17.00
5, 15.50, 3, 12.50
5, 11.50, 3, 16.00
5, 15.00, 3, 12.00
5, 12.00, 3, 15.00
5, 12.00, 3, 13.50
5, 12.00, 3, 16.50
5, 5.00, 3, 21.50
5, 8.50, 3, 20.50
5, 14.00, 3, 15.50
5, 9.50, 3, 20.00
5, 10.00, 3, 20.50
5, 12.00, 3, 18.00
6, 14.00, 3, 14.00
6, 11.50, 3, 16.00
6, 9.50, 3, 20.00
6, 5.50, 3, 22.00
6, 9.50, 3, 20.00
6, 10.00, 3, 19.00
6, 11.00, 3, 18.50
6, 11.50, 3, 16.00
6, 10.50, 3, 18.00
6, 7.00, 3, 22.00
6, 10.00, 3, 19.00
6, 7.00, 3, 22.00
6, 10.00, 3, 20.50
6, 12.50, 3, 15.50
6, 11.50, 3, 14.50
6, 8.50, 3, 22.00
6, 6.00, 3, 22.50
6, 6.50, 3, 21.50
6, 9.00, 3, 19.50
6, 9.50, 3, 20.00
6, 11.50, 3, 19.00
6, 11.00, 3, 17.00
6, 8.00, 3, 23.00
6, 10.50, 3, 18.00
6, 11.00, 3, 20.00
6, 8.50, 3, 20.50
6, 10.00, 3, 19.00
6, 11.50, 3, 16.00
6, 13.00, 3, 16.00
6, 8.00, 3, 21.50
6, 8.50, 3, 19.00
6, 6.00, 3, 22.50
6, 9.00, 3, 19.50
6, 9.50, 3, 18.50
6, 8.50, 3, 19.00
6, 8.50, 3, 19.00
6, 9.50, 3, 18.50
6, 12.00, 3, 16.50
6, 15.50, 3, 15.50
6, 15.50, 3, 15.50
6, 11.00, 3, 20.00
6, 7.00, 3, 23.50
6, 11.00, 3, 17.00
6, 8.00, 3, 20.00
6, 8.50, 3, 20.50
6, 9.50, 3, 20.00
6, 11.00, 3, 17.00
6, 3.50, 3, 26.00
6, 10.00, 3, 20.50
6, 10.00, 3, 17.50
6, 9.50, 3, 20.00
6, 9.50, 3, 17.00
6, 15.50, 3, 14.00
6, 10.50, 3, 18.00
6, 12.00, 3, 16.50
6, 10.00, 3, 19.00
6, 7.00, 3, 23.50
6, 9.00, 3, 19.50
6, 11.50, 3, 17.50
6, 9.50, 3, 18.50
6, 12.00, 3, 18.00
6, 12.50, 3, 18.50
6, 10.50, 3, 18.00
6, 7.00, 3, 19.00
6, 12.50, 3, 17.00
6, 9.50, 3, 18.50
6, 8.00, 3, 20.00
6, 9.00, 3, 19.50
6, 9.50, 3, 20.00
6, 9.50, 3, 18.50
6, 9.50, 3, 21.50
6, 8.50, 3, 22.00
6, 13.00, 3, 17.50
6, 11.00, 3, 20.00
6, 14.00, 3, 17.00
6, 13.00, 3, 16.00
6, 11.50, 3, 16.00
6, 11.00, 3, 18.50
6, 8.50, 3, 20.50
6, 11.00, 3, 17.00
6, 9.50, 3, 18.50
6, 8.50, 3, 20.50
6, 12.50, 3, 17.00
6, 9.00, 3, 18.00
6, 10.00, 3, 22.00
6, 12.00, 3, 16.50
6, 12.50, 3, 15.50
6, 9.50, 3, 20.00
6, 10.50, 3, 19.50
6, 9.00, 3, 18.00
6, 8.50, 3, 22.00
6, 14.00, 3, 12.50
6, 11.50, 3, 17.50
6, 14.50, 3, 16.00
6, 13.00, 3, 17.50
6, 9.50, 3, 20.00
6, 6.50, 3, 21.50
6, 9.00, 3, 21.00
6, 11.50, 3, 19.00
6, 10.50, 3, 21.00
7, 9.00, 3, 21.00
7, 8.00, 3, 23.00
7, 8.50, 3, 20.50
7, 13.00, 3, 17.50
7, 6.50, 3, 23.00
7, 7.00, 3, 22.00
7, 1.50, 3, 27.00
7, 10.50, 3, 21.00
7, 7.50, 3, 24.00
7, 15.50, 3, 17.00
7, 6.50, 3, 21.50
7, 9.50, 3, 20.00
7, 8.00, 3, 23.00
7, 7.00, 3, 22.00
7, 7.00, 3, 23.50
7, 8.00, 3, 20.00
7, 9.50, 3, 20.00
7, 8.00, 3, 24.50
7, 12.50, 3, 18.50
7, 12.00, 3, 19.50
7, 6.00, 3, 22.50
7, 9.50, 3, 20.00
7, 9.00, 3, 22.50
7, 6.50, 3, 21.50
7, 6.00, 3, 24.00
7, 8.50, 3, 20.50
7, 9.50, 3, 18.50
7, 9.50, 3, 20.00
7, 6.00, 3, 24.00
7, 10.00, 3, 22.00
7, 9.50, 3, 18.50
7, 9.00, 3, 22.50
7, 8.50, 3, 17.50
7, 5.00, 3, 23.00
7, 6.00, 3, 24.00
7, 14.00, 3, 17.00
7, 9.50, 3, 21.50
7, 7.50, 3, 22.50
7, 6.50, 3, 20.00
7, 5.50, 3, 22.00
7, 9.00, 3, 24.00
7, 7.00, 3, 20.50
7, 9.00, 3, 21.00
7, 7.50, 3, 22.50
7, 11.00, 3, 18.50
7, 9.00, 3, 22.50
7, 9.00, 3, 22.50
7, 7.50, 3, 24.00
7, 11.00, 3, 18.50
7, 11.50, 3, 22.00
7, 10.50, 3, 22.50
7, 8.50, 3, 20.50
7, 12.00, 3, 21.00
7, 4.50, 3, 25.50
7, 8.00, 3, 21.50
7, 11.00, 3, 18.50
7, 12.50, 3, 20.00
7, 10.50, 3, 19.50
7, 12.00, 3, 18.00
7, 6.00, 3, 22.50
7, 12.00, 3, 19.50
7, 13.00, 3, 19.00
7, 11.00, 3, 18.50
7, 12.50, 3, 18.50
7, 10.50, 3, 22.50
7, 12.00, 3, 18.00
7, 9.50, 3, 21.50
7, 5.50, 3, 23.50
7, 10.50, 3, 21.00
7, 7.50, 3, 19.50
7, 10.00, 3, 22.00
7, 6.00, 3, 24.00
7, 11.50, 3, 20.50
7, 12.50, 3, 20.00
7, 8.50, 3, 22.00
7, 7.50, 3, 22.50
7, 11.50, 3, 19.00
7, 12.50, 3, 17.00
7, 4.00, 3, 25.00
7, 9.00, 3, 21.00
7, 10.50, 3, 19.50
7, 4.50, 3, 24.00
7, 6.00, 3, 21.00
7, 12.50, 3, 17.00
7, 12.00, 3, 21.00
7, 10.50, 3, 19.50
7, 7.00, 3, 25.00
7, 10.50, 3, 19.50
7, 8.50, 3, 22.00
7, 11.00, 3, 17.00
7, 10.00, 3, 19.00
7, 7.50, 3, 22.50
7, 5.00, 3, 23.00
7, 5.00, 3, 24.50
7, 12.00, 3, 18.00
7, 13.00, 3, 17.50
7, 7.00, 3, 23.50
7, 9.50, 3, 21.50
7, 3.50, 3, 26.00
7, 7.50, 3, 22.50
8, 7.00, 3, 25.00
8, 12.00, 3, 21.00
8, 7.50, 3, 24.00
8, 7.50, 3, 24.00
8, 5.00, 3, 24.50
8, 6.00, 3, 22.50
8, 9.00, 3, 24.00
8, 7.50, 3, 22.50
8, 9.50, 3, 24.50
8, 6.50, 3, 23.00
8, 12.00, 3, 18.00
8, 6.50, 3, 24.50
8, 9.50, 3, 24.50
8, 5.00, 3, 26.00
8, 7.00, 3, 22.00
8, 12.00, 3, 19.50
8, 5.50, 3, 25.00
8, 10.50, 3, 21.00
8, 7.00, 3, 20.50
8, 8.00, 3, 21.50
8, 9.50, 3, 21.50
8, 9.00, 3, 22.50
8, 5.50, 3, 25.00
8, 6.50, 3, 24.50
8, 7.50, 3, 22.50
8, 8.00, 3, 24.50
8, 7.50, 3, 25.50
8, 8.50, 3, 20.50
8, 7.00, 3, 26.50
8, 4.50, 3, 25.50
8, 6.00, 3, 24.00
8, 9.50, 3, 21.50
8, 8.50, 3, 20.50
8, 7.00, 3, 23.50
8, 13.50, 3, 18.00
8, 8.50, 3, 23.50
8, 10.50, 3, 19.50
8, 4.50, 3, 25.50
8, 6.00, 3, 25.50
8, 6.00, 3, 24.00
8, 10.50, 3, 19.50
8, 6.00, 3, 25.50
8, 6.00, 3, 24.00
8, 7.50, 3, 22.50
8, 6.50, 3, 23.00
8, 8.50, 3, 22.00
8, 7.50, 3, 24.00
8, 9.00, 3, 22.50
8, 8.50, 3, 23.50
8, 8.50, 3, 22.00
8, 6.00, 3, 24.00
8, 11.50, 3, 20.50
8, 10.50, 3, 22.50
8, 7.50, 3, 24.00
8, 6.50, 3, 26.00
8, 7.50, 3, 22.50
8, 7.50, 3, 22.50
8, 8.00, 3, 23.00
8, 7.00, 3, 23.50
8, 7.00, 3, 23.50
8, 10.50, 3, 22.50
8, 7.00, 3, 22.00
8, 4.00, 3, 26.50
8, 8.00, 3, 24.50
8, 8.00, 3, 24.50
8, 8.50, 3, 23.50
8, 10.50, 3, 22.50
8, 9.00, 3, 22.50
8, 7.50, 3, 22.50
8, 5.00, 3, 26.00
8, 8.50, 3, 23.50
8, 9.00, 3, 24.00
8, 8.00, 3, 23.00
8, 3.00, 3, 27.00
8, 4.00, 3, 25.00
8, 7.50, 3, 22.50
8, 13.00, 3, 19.00
8, 10.00, 3, 22.00
8, 9.50, 3, 23.00
8, 6.50, 3, 24.50
8, 8.00, 3, 24.50
8, 7.00, 3, 23.50
8, 7.00, 3, 23.50
8, 10.00, 3, 20.50
8, 7.50, 3, 21.00
8, 5.50, 3, 26.50
8, 6.50, 3, 23.00
8, 5.50, 3, 25.00
8, 11.50, 3, 19.00
8, 9.00, 3, 24.00
8, 6.50, 3, 24.50
8, 6.00, 3, 24.00
8, 9.00, 3, 24.00
8, 7.00, 3, 25.00
8, 9.50, 3, 23.00
8, 5.50, 3, 25.00
8, 7.50, 3, 21.00
8, 7.50, 3, 24.00
8, 9.00, 3, 22.50
8, 6.00, 3, 24.00
9, 8.50, 3, 23.50
9, 9.50, 3, 21.50
9, 5.00, 3, 26.00
9, 6.00, 3, 24.00
9, 8.50, 3, 23.50
9, 7.00, 3, 25.00
9, 4.00, 3, 26.50
9, 6.00, 3, 25.50
9, 8.00, 3, 24.50
9, 9.00, 3, 24.00
9, 8.00, 3, 24.50
9, 8.50, 3, 25.00
9, 10.00, 3, 22.00
9, 5.00, 3, 26.00
9, 5.50, 3, 26.50
9, 4.50, 3, 27.00
9, 10.50, 3, 22.50
9, 6.50, 3, 26.00
9, 6.50, 3, 26.00
9, 5.50, 3, 26.50
9, 5.50, 3, 26.50
9, 5.00, 3, 26.00
9, 5.00, 3, 26.00
9, 7.50, 3, 25.50
9, 9.00, 3, 25.50
9, 9.00, 3, 24.00
9, 6.50, 3, 24.50
9, 7.00, 3, 25.00
9, 7.00, 3, 25.00
9, 6.00, 3, 25.50
9, 10.00, 3, 22.00
9, 3.50, 3, 27.50
9, 3.50, 3, 27.50
9, 6.50, 3, 26.00
9, 8.50, 3, 22.00
9, 7.00, 3, 25.00
9, 8.00, 3, 24.50
9, 8.00, 3, 24.50
9, 10.50, 3, 24.00
9, 7.00, 3, 25.00
9, 11.00, 3, 23.00
9, 5.00, 3, 26.00
9, 7.00, 3, 23.50
9, 4.50, 3, 27.00
9, 4.50, 3, 25.50
9, 6.00, 3, 25.50
9, 9.00, 3, 24.00
9, 8.00, 3, 26.00
9, 7.00, 3, 25.00
9, 4.00, 3, 28.00
9, 7.50, 3, 22.50
9, 4.00, 3, 28.00
9, 10.00, 3, 23.50
9, 6.50, 3, 24.50
9, 3.00, 3, 27.00
9, 7.00, 3, 25.00
9, 4.00, 3, 26.50
9, 7.50, 3, 24.00
9, 12.50, 3, 21.50
9, 9.00, 3, 24.00
9, 6.00, 3, 22.50
9, 10.00, 3, 23.50
9, 10.50, 3, 21.00
9, 6.50, 3, 26.00
9, 7.00, 3, 25.00
9, 8.50, 3, 23.50
9, 6.50, 3, 26.00
9, 9.50, 3, 24.50
9, 7.50, 3, 25.50
9, 5.00, 3, 26.00
9, 4.50, 3, 27.00
9, 6.50, 3, 26.00
9, 6.00, 3, 25.50
9, 9.50, 3, 23.00
9, 6.50, 3, 26.00
9, 6.00, 3, 25.50
9, 0.50, 3, 29.00
9, 4.50, 3, 27.00
9, 5.50, 3, 26.50
9, 5.50, 3, 26.50
9, 11.50, 3, 20.50
9, 10.00, 3, 23.50
9, 5.50, 3, 25.00
9, 9.50, 3, 24.50
9, 9.50, 3, 23.00
9, 4.00, 3, 26.50
9, 7.00, 3, 25.00
9, 6.50, 3, 23.00
9, 5.00, 3, 26.00
9, 5.00, 3, 24.50
9, 11.50, 3, 20.50
9, 4.00, 3, 28.00
9, 9.00, 3, 24.00
9, 8.00, 3, 24.50
9, 5.00, 3, 26.00
9, 7.50, 3, 25.50
9, 7.50, 3, 24.00
9, 5.00, 3, 26.00
9, 7.00, 3, 25.00
9, 4.00, 3, 26.50
10, 5.00, 3, 27.50
10, 3.00, 3, 28.50
10, 6.00, 3, 27.00
10, 6.00, 3, 27.00
10, 9.00, 3, 25.50
10, 1.00, 3, 29.50
10, 8.00, 3, 26.00
10, 8.00, 3, 26.00
10, 7.00, 3, 26.50
10, 6.00, 3, 27.00
10, 7.00, 3, 26.50
10, 6.00, 3, 27.00
10, 3.00, 3, 28.50
10, 8.00, 3, 26.00
10, 10.00, 3, 25.00
10, 4.00, 3, 28.00
10, 8.00, 3, 26.00
10, 6.00, 3, 27.00
10, 2.00, 3, 29.00
10, 9.00, 3, 25.50
10, 5.00, 3, 27.50
10, 8.00, 3, 26.00
10, 4.00, 3, 28.00
10, 7.00, 3, 26.50
10, 4.00, 3, 28.00
10, 8.00, 3, 26.00
10, 5.00, 3, 27.50
10, 5.00, 3, 27.50
10, 7.00, 3, 26.50
10, 5.00, 3, 27.50
10, 11.00, 3, 24.50
10, 4.00, 3, 28.00
10, 4.00, 3, 28.00
10, 7.00, 3, 26.50
10, 2.00, 3, 29.00
10, 8.00, 3, 26.00
10, 4.00, 3, 28.00
10, 5.00, 3, 27.50
10, 6.00, 3, 27.00
10, 3.00, 3, 28.50
10, 6.00, 3, 27.00
10, 5.00, 3, 27.50
10, 5.00, 3, 27.50
10, 7.00, 3, 26.50
10, 8.00, 3, 26.00
10, 4.00, 3, 28.00
10, 9.00, 3, 25.50
10, 5.00, 3, 27.50
10, 3.00, 3, 28.50
10, 9.00, 3, 25.50
10, 9.00, 3, 25.50
10, 6.00, 3, 27.00
10, 5.00, 3, 27.50
10, 6.00, 3, 27.00
10, 5.00, 3, 27.50
10, 5.00, 3, 27.50
10, 9.00, 3, 25.50
10, 4.00, 3, 28.00
10, 8.00, 3, 26.00
10, 5.00, 3, 27.50
10, 8.00, 3, 26.00
10, 5.00, 3, 27.50
10, 6.00, 3, 27.00
10, 11.00, 3, 24.50
10, 5.00, 3, 27.50
10, 7.00, 3, 26.50
10, 3.00, 3, 28.50
10, 6.00, 3, 27.00
10, 5.00, 3, 27.50
10, 4.00, 3, 28.00
10, 7.00, 3, 26.50
10, 5.00, 3, 27.50
10, 8.00, 3, 26.00
10, 11.00, 3, 24.50
10, 4.00, 3, 28.00
10, 9.00, 3, 25.50
10, 5.00, 3, 27.50
10, 10.00, 3, 25.00
10, 6.00, 3, 27.00
10, 7.00, 3, 26.50
10, 9.00, 3, 25.50
10, 9.00, 3, 25.50
10, 7.00, 3, 26.50
10, 8.00, 3, 26.00
10, 7.00, 3, 26.50
10, 2.00, 3, 29.00
10, 6.00, 3, 27.00
10, 3.00, 3, 28.50
10, 4.00, 3, 28.00
10, 10.00, 3, 25.00
10, 7.00, 3, 26.50
10, 6.00, 3, 27.00
10, 6.00, 3, 27.00
10, 5.00, 3, 27.50
10, 2.00, 3, 29.00
10, 9.00, 3, 25.50
10, 6.00, 3, 27.00
10, 5.00, 3, 27.50
10, 8.00, 3, 26.00
10, 3.00, 3, 28.50
0, 19.00, 4, 5.50
0, 19.00, 4, 5.50
0, 19.00, 4, 5.50
0, 21.00, 4, 4.50
0, 18.00, 4, 6.00
0, 16.00, 4, 7.00
0, 16.00, 4, 7.00
0, 16.00, 4, 7.00
0, 14.00, 4, 8.00
0, 21.00, 4, 4.50
0, 16.00, 4, 7.00
0, 20.00, 4, 5.00
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 17.00, 4, 6.50
0, 18.00, 4, 6.00
0, 16.00, 4, 7.00
0, 19.00, 4, 5.50
0, 15.00, 4, 7.50
0, 20.00, 4, 5.00
0, 18.00, 4, 6.00
0, 17.00, 4, 6.50
0, 17.00, 4, 6.50
0, 16.00, 4, 7.00
0, 16.00, 4, 7.00
0, 21.00, 4, 4.50
0, 18.00, 4, 6.00
0, 20.00, 4, 5.00
0, 22.00, 4, 4.00
0, 16.00, 4, 7.00
0, 19.00, 4, 5.50
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 18.00, 4, 6.00
0, 18.00, 4, 6.00
0, 18.00, 4, 6.00
0, 22.00, 4, 4.00
0, 21.00, 4, 4.50
0, 16.00, 4, 7.00
0, 17.00, 4, 6.50
0, 17.00, 4, 6.50
0, 15.00, 4, 7.50
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 16.00, 4, 7.00
0, 16.00, 4, 7.00
0, 15.00, 4, 7.50
0, 19.00, 4, 5.50
0, 16.00, 4, 7.00
0, 18.00, 4, 6.00
0, 18.00, 4, 6.00
0, 15.00, 4, 7.50
0, 15.00, 4, 7.50
0, 17.00, 4, 6.50
0, 17.00, 4, 6.50
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 20.00, 4, 5.00
0, 18.00, 4, 6.00
0, 21.00, 4, 4.50
0, 17.00, 4, 6.50
0, 16.00, 4, 7.00
0, 20.00, 4, 5.00
0, 15.00, 4, 7.50
0, 18.00, 4, 6.00
0, 23.00, 4, 3.50
0, 18.00, 4, 6.00
0, 21.00, 4, 4.50
0, 16.00, 4, 7.00
0, 21.00, 4, 4.50
0, 20.00, 4, 5.00
0, 20.00, 4, 5.00
0, 15.00, 4, 7.50
0, 14.00, 4, 8.00
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 18.00, 4, 6.00
0, 17.00, 4, 6.50
0, 21.00, 4, 4.50
0, 21.00, 4, 4.50
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 23.00, 4, 3.50
0, 18.00, 4, 6.00
0, 19.00, 4, 5.50
0, 18.00, 4, 6.00
0, 18.00, 4, 6.00
0, 17.00, 4, 6.50
0, 19.00, 4, 5.50
0, 18.00, 4, 6.00
0, 18.00, 4, 6.00
0, 18.00, 4, 6.00
0, 21.00, 4, 4.50
0, 18.00, 4, 6.00
0, 21.00, 4, 4.50
0, 19.00, 4, 5.50
0, 20.00, 4, 5.00
0, 19.00, 4, 5.50
0, 19.00, 4, 5.50
0, 19.00, 4, 5.50
1, 18.00, 4, 7.50
1, 15.50, 4, 8.00
1, 16.00, 4, 8.50
1, 17.00, 4, 8.00
1, 17.50, 4, 7.00
1, 14.50, 4, 10.00
1, 14.00, 4, 9.50
1, 16.50, 4, 7.50
1, 16.00, 4, 10.00
1, 16.00, 4, 8.50
1, 21.00, 4, 6.00
1, 19.00, 4, 5.50
1, 14.50, 4, 11.50
1, 16.00, 4, 8.50
1, 18.50, 4, 6.50
1, 21.00, 4, 6.00
1, 15.50, 4, 9.50
1, 15.50, 4, 8.00
1, 16.50, 4, 7.50
1, 19.50, 4, 7.50
1, 17.00, 4, 8.00
1, 16.00, 4, 8.50
1, 18.00, 4, 7.50
1, 17.00, 4, 6.50
1, 15.00, 4, 9.00
1, 16.50, 4, 7.50
1, 15.50, 4, 8.00
1, 16.00, 4, 7.00
1, 16.50, 4, 7.50
1, 22.50, 4, 4.50
1, 20.00, 4, 5.00
1, 16.00, 4, 10.00
1, 20.50, 4, 5.50
1, 18.50, 4, 6.50
1, 17.50, 4, 8.50
1, 19.50, 4, 9.00
1, 16.50, 4, 9.00
1, 14.50, 4, 11.50
1, 17.50, 4, 8.50
1, 19.50, 4, 6.00
1, 18.00, 4, 6.00
1, 14.50, 4, 10.00
1, 17.50, 4, 7.00
1, 18.00, 4, 7.50
1, 14.50, 4, 8.50
1, 19.50, 4, 7.50
1, 18.50, 4, 8.00
1, 18.50, 4, 6.50
1, 13.00, 4, 10.00
1, 13.50, 4, 9.00
1, 14.50, 4, 10.00
1, 18.00, 4, 6.00
1, 13.00, 4, 10.00
1, 19.00, 4, 5.50
1, 15.50, 4, 8.00
1, 15.00, 4, 9.00
1, 13.50, 4, 9.00
1, 14.00, 4, 11.00
1, 16.50, 4, 7.50
1, 16.50, 4, 9.00
1, 18.00, 4, 7.50
1, 18.50, 4, 6.50
1, 15.00, 4, 7.50
1, 15.00, 4, 9.00
1, 15.50, 4, 8.00
1, 13.50, 4, 10.50
1, 19.00, 4, 7.00
1, 20.00, 4, 5.00
1, 18.00, 4, 6.00
1, 17.50, 4, 7.00
1, 18.00, 4, 6.00
1, 17.00, 4, 9.50
1, 20.00, 4, 5.00
1, 20.50, 4, 7.00
1, 18.50, 4, 6.50
1, 14.00, 4, 11.00
1, 16.50, 4, 7.50
1, 19.00, 4, 7.00
1, 15.50, 4, 8.00
1, 16.00, 4, 8.50
1, 21.50, 4, 5.00
1, 14.50, 4, 10.00
1, 18.50, 4, 8.00
1, 15.50, 4, 8.00
1, 17.50, 4, 8.50
1, 19.50, 4, 6.00
1, 14.00, 4, 9.50
1, 17.00, 4, 8.00
1, 19.50, 4, 7.50
1, 16.00, 4, 8.50
1, 15.50, 4, 8.00
1, 15.50, 4, 8.00
1, 18.50, 4, 8.00
1, 10.00, 4, 14.50
1, 20.00, 4, 6.50
1, 18.00, 4, 7.50
1, 16.00, 4, 10.00
1, 16.00, 4, 8.50
1, 14.50, 4, 10.00
1, 16.00, 4, 10.00
2, 14.00, 4, 14.00
2, 16.00, 4, 10.00
2, 16.50, 4, 10.50
2, 14.00, 4, 11.00
2, 15.00, 4, 12.00
2, 15.50, 4, 9.50
2, 13.00, 4, 11.50
2, 17.50, 4, 8.50
2, 18.00, 4, 6.00
2, 16.50, 4, 10.50
2, 13.50, 4, 10.50
2, 17.50, 4, 11.50
2, 17.00, 4, 9.50
2, 18.50, 4, 9.50
2, 16.00, 4, 8.50
2, 18.00, 4, 7.50
2, 15.00, 4, 9.00
2, 16.50, 4, 10.50
2, 19.00, 4, 8.50
2, 14.50, 4, 13.00
2, 20.00, 4, 6.50
2, 14.00, 4, 11.00
2, 17.50, 4, 8.50
2, 14.00, 4, 11.00
2, 14.00, 4, 12.50
2, 13.00, 4, 13.00
2, 13.50, 4, 10.50
2, 17.00, 4, 11.00
2, 21.50, 4, 5.00
2, 15.00, 4, 10.50
2, 14.50, 4, 11.50
2, 19.00, 4, 10.00
2, 18.50, 4, 8.00
2, 19.00, 4, 7.00
2, 19.00, 4, 8.50
2, 18.50, 4, 6.50
2, 21.50, 4, 6.50
2, 14.50, 4, 11.50
2, 16.00, 4, 10.00
2, 16.50, 4, 9.00
2, 17.00, 4, 11.00
2, 15.00, 4, 12.00
2, 19.50, 4, 9.00
2, 17.00, 4, 11.00
2, 19.00, 4, 5.50
2, 12.50, 4, 12.50
2, 14.50, 4, 10.00
2, 16.50, 4, 7.50
2, 14.50, 4, 8.50
2, 14.00, 4, 11.00
2, 15.50, 4, 9.50
2, 16.50, 4, 10.50
2, 16.00, 4, 13.00
2, 18.00, 4, 9.00
2, 16.50, 4, 10.50
2, 18.00, 4, 9.00
2, 14.50, 4, 11.50
2, 13.00, 4, 11.50
2, 13.50, 4, 10.50
2, 19.50, 4, 6.00
2, 14.00, 4, 11.00
2, 19.00, 4, 10.00
2, 14.00, 4, 12.50
2, 14.00, 4, 12.50
2, 21.50, 4, 5.00
2, 18.00, 4, 9.00
2, 18.00, 4, 9.00
2, 15.50, 4, 9.50
2, 16.00, 4, 11.50
2, 16.00, 4, 10.00
2, 20.00, 4, 8.00
2, 16.00, 4, 8.50
2, 18.50, 4, 11.00
2, 16.50, 4, 9.00
