Random-Continuous.parameter, Random-Continuous.points, AlwaysSame.parameter, AlwaysSame.points
6, 16.40, 6, 15.20
6, 16.70, 6, 14.60
6, 17.30, 6, 13.40
6, 17.00, 6, 14.00
6, 17.00, 6, 14.00
6, 17.60, 6, 12.80
6, 16.40, 6, 15.20
6, 17.00, 6, 14.00
6, 17.90, 6, 12.20
6, 18.50, 6, 11.00
6, 17.00, 6, 14.00
6, 17.90, 6, 12.20
6, 15.50, 6, 17.00
6, 17.00, 6, 14.00
6, 17.00, 6, 14.00
6, 18.50, 6, 11.00
6, 16.70, 6, 14.60
6, 17.90, 6, 12.20
6, 18.50, 6, 11.00
6, 17.30, 6, 13.40
6, 17.00, 6, 14.00
6, 17.00, 6, 14.00
6, 16.70, 6, 14.60
6, 16.70, 6, 14.60
6, 17.00, 6, 14.00
6, 16.40, 6, 15.20
6, 16.70, 6, 14.60
6, 17.00, 6, 14.00
6, 17.60, 6, 12.80
6, 17.60, 6, 12.80
6, 17.00, 6, 14.00
6, 17.30, 6, 13.40
6, 17.00, 6, 14.00
6, 18.50, 6, 11.00
6, 17.60, 6, 12.80
6, 16.10, 6, 15.80
6, 17.30, 6, 13.40
6, 16.70, 6, 14.60
6, 17.60, 6, 12.80
6, 16.70, 6, 14.60
6, 17.30, 6, 13.40
6, 16.40, 6, 15.20
6, 17.60, 6, 12.80
6, 16.10, 6, 15.80
6, 15.50, 6, 17.00
6, 17.30, 6, 13.40
6, 17.30, 6, 13.40
6, 17.30, 6, 13.40
6, 17.30, 6, 13.40
6, 16.70, 6, 14.60
6, 16.40, 6, 15.20
6, 16.40, 6, 15.20
6, 17.30, 6, 13.40
6, 17.60, 6, 12.80
6, 16.40, 6, 15.20
6, 16.40, 6, 15.20
6, 15.80, 6, 16.40
6, 16.40, 6, 15.20
6, 17.60, 6, 12.80
6, 17.30, 6, 13.40
6, 16.70, 6, 14.60
6, 15.80, 6, 16.40
6, 17.30, 6, 13.40
6, 17.00, 6, 14.00
6, 17.60, 6, 12.80
6, 17.00, 6, 14.00
6, 17.60, 6, 12.80
6, 16.40, 6, 15.20
6, 17.90, 6, 12.20
6, 17.30, 6, 13.40
6, 16.10, 6, 15.80
6, 17.60, 6, 12.80
6, 17.00, 6, 14.00
6, 16.70, 6, 14.60
6, 17.30, 6, 13.40
6, 15.20, 6, 17.60
6, 15.50, 6, 17.00
6, 16.70, 6, 14.60
6, 16.40, 6, 15.20
6, 17.30, 6, 13.40
6, 17.00, 6, 14.00
6, 16.70, 6, 14.60
6, 17.60, 6, 12.80
6, 17.00, 6, 14.00
6, 17.30, 6, 13.40
6, 16.70, 6, 14.60
6, 16.70, 6, 14.60
6, 17.60, 6, 12.80
6, 17.00, 6, 14.00
6, 17.00, 6, 14.00
6, 16.40, 6, 15.20
6, 17.90, 6, 12.20
6, 17.00, 6, 14.00
6, 17.30, 6, 13.40
6, 17.30, 6, 13.40
6, 16.40, 6, 15.20
7, 16.30, 6, 15.40
7, 16.30, 6, 15.40
7, 16.30, 6, 15.40
7, 16.30, 6, 15.40
7, 17.00, 6, 14.00
7, 17.70, 6, 12.60
7, 17.35, 6, 13.30
7, 16.30, 6, 15.40
7, 15.95, 6, 16.10
7, 18.40, 6, 11.20
7, 15.95, 6, 16.10
7, 15.25, 6, 17.50
7, 16.65, 6, 14.70
7, 16.30, 6, 15.40
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 18.05, 6, 11.90
7, 16.65, 6, 14.70
7, 17.70, 6, 12.60
7, 18.75, 6, 10.50
7, 17.00, 6, 14.00
7, 16.65, 6, 14.70
7, 16.65, 6, 14.70
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 17.35, 6, 13.30
7, 15.95, 6, 16.10
7, 16.30, 6, 15.40
7, 16.30, 6, 15.40
7, 17.70, 6, 12.60
7, 16.65, 6, 14.70
7, 15.95, 6, 16.10
7, 17.70, 6, 12.60
7, 15.25, 6, 17.50
7, 17.35, 6, 13.30
7, 15.95, 6, 16.10
7, 16.30, 6, 15.40
7, 17.35, 6, 13.30
7, 16.65, 6, 14.70
7, 17.00, 6, 14.00
7, 16.30, 6, 15.40
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 16.30, 6, 15.40
7, 18.40, 6, 11.20
7, 17.35, 6, 13.30
7, 16.65, 6, 14.70
7, 17.00, 6, 14.00
7, 17.00, 6, 14.00
7, 16.30, 6, 15.40
7, 16.65, 6, 14.70
7, 17.00, 6, 14.00
7, 18.05, 6, 11.90
7, 18.05, 6, 11.90
7, 17.70, 6, 12.60
7, 18.05, 6, 11.90
7, 17.35, 6, 13.30
7, 17.35, 6, 13.30
7, 17.35, 6, 13.30
7, 15.95, 6, 16.10
7, 17.00, 6, 14.00
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 18.05, 6, 11.90
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 18.05, 6, 11.90
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 15.60, 6, 16.80
7, 17.35, 6, 13.30
7, 17.00, 6, 14.00
7, 17.00, 6, 14.00
7, 18.05, 6, 11.90
7, 18.05, 6, 11.90
7, 17.00, 6, 14.00
7, 15.25, 6, 17.50
7, 16.65, 6, 14.70
7, 17.00, 6, 14.00
7, 16.30, 6, 15.40
7, 17.70, 6, 12.60
7, 17.70, 6, 12.60
7, 17.70, 6, 12.60
7, 15.95, 6, 16.10
7, 17.70, 6, 12.60
7, 17.00, 6, 14.00
7, 17.35, 6, 13.30
7, 16.30, 6, 15.40
7, 15.60, 6, 16.80
7, 17.35, 6, 13.30
7, 16.65, 6, 14.70
7, 16.65, 6, 14.70
7, 15.95, 6, 16.10
7, 18.40, 6, 11.20
7, 17.00, 6, 14.00
7, 16.65, 6, 14.70
7, 18.40, 6, 11.20
7, 16.65, 6, 14.70
7, 17.35, 6, 13.30
7, 17.00, 6, 14.00
8, 16.60, 6, 14.80
8, 18.20, 6, 11.60
8, 17.80, 6, 12.40
8, 17.40, 6, 13.20
8, 17.00, 6, 14.00
8, 16.20, 6, 15.60
8, 18.60, 6, 10.80
8, 16.60, 6, 14.80
8, 16.60, 6, 14.80
8, 18.20, 6, 11.60
8, 17.80, 6, 12.40
8, 17.40, 6, 13.20
8, 15.80, 6, 16.40
8, 18.60, 6, 10.80
8, 17.00, 6, 14.00
8, 18.60, 6, 10.80
8, 17.40, 6, 13.20
8, 18.60, 6, 10.80
8, 16.20, 6, 15.60
8, 16.60, 6, 14.80
8, 17.80, 6, 12.40
8, 17.00, 6, 14.00
8, 17.80, 6, 12.40
8, 17.00, 6, 14.00
8, 17.00, 6, 14.00
8, 17.80, 6, 12.40
8, 17.40, 6, 13.20
8, 15.40, 6, 17.20
8, 16.20, 6, 15.60
8, 15.40, 6, 17.20
8, 16.60, 6, 14.80
8, 15.40, 6, 17.20
8, 15.80, 6, 16.40
8, 16.60, 6, 14.80
8, 18.20, 6, 11.60
8, 17.00, 6, 14.00
8, 16.20, 6, 15.60
8, 16.20, 6, 15.60
8, 16.20, 6, 15.60
8, 17.80, 6, 12.40
8, 16.60, 6, 14.80
8, 17.40, 6, 13.20
8, 16.60, 6, 14.80
8, 15.80, 6, 16.40
8, 17.40, 6, 13.20
8, 17.80, 6, 12.40
8, 18.20, 6, 11.60
8, 16.20, 6, 15.60
8, 15.40, 6, 17.20
8, 15.80, 6, 16.40
8, 15.80, 6, 16.40
8, 16.60, 6, 14.80
8, 16.20, 6, 15.60
8, 17.40, 6, 13.20
8, 17.40, 6, 13.20
8, 17.80, 6, 12.40
8, 15.80, 6, 16.40
8, 15.80, 6, 16.40
8, 19.00, 6, 10.00
8, 17.00, 6, 14.00
8, 16.60, 6, 14.80
8, 16.60, 6, 14.80
8, 16.60, 6, 14.80
8, 17.80, 6, 12.40
8, 17.40, 6, 13.20
8, 17.00, 6, 14.00
8, 17.40, 6, 13.20
8, 17.80, 6, 12.40
8, 16.20, 6, 15.60
8, 17.80, 6, 12.40
8, 18.60, 6, 10.80
8, 15.80, 6, 16.40
8, 16.20, 6, 15.60
8, 15.80, 6, 16.40
8, 16.60, 6, 14.80
8, 17.00, 6, 14.00
8, 16.60, 6, 14.80
8, 16.20, 6, 15.60
8, 17.80, 6, 12.40
8, 17.40, 6, 13.20
8, 17.80, 6, 12.40
8, 17.00, 6, 14.00
8, 15.80, 6, 16.40
8, 17.00, 6, 14.00
8, 17.80, 6, 12.40
8, 17.40, 6, 13.20
8, 16.20, 6, 15.60
8, 17.40, 6, 13.20
8, 15.80, 6, 16.40
8, 17.40, 6, 13.20
8, 17.80, 6, 12.40
8, 18.20, 6, 11.60
8, 17.80, 6, 12.40
8, 16.60, 6, 14.80
8, 15.80, 6, 16.40
8, 17.80, 6, 12.40
8, 17.00, 6, 14.00
8, 15.80, 6, 16.40
8, 16.60, 6, 14.80
8, 18.20, 6, 11.60
9, 14.75, 6, 18.50
9, 16.55, 6, 14.90
9, 17.90, 6, 12.20
9, 16.10, 6, 15.80
9, 16.55, 6, 14.90
9, 17.45, 6, 13.10
9, 17.90, 6, 12.20
9, 16.10, 6, 15.80
9, 17.45, 6, 13.10
9, 17.90, 6, 12.20
9, 16.55, 6, 14.90
9, 17.90, 6, 12.20
9, 17.00, 6, 14.00
9, 16.10, 6, 15.80
9, 17.90, 6, 12.20
9, 17.00, 6, 14.00
9, 17.00, 6, 14.00
9, 18.80, 6, 10.40
9, 16.55, 6, 14.90
9, 16.55, 6, 14.90
9, 17.90, 6, 12.20
9, 17.45, 6, 13.10
9, 17.00, 6, 14.00
9, 16.10, 6, 15.80
9, 17.45, 6, 13.10
9, 17.00, 6, 14.00
9, 16.10, 6, 15.80
9, 18.35, 6, 11.30
9, 17.00, 6, 14.00
9, 15.65, 6, 16.70
9, 17.90, 6, 12.20
9, 17.90, 6, 12.20
9, 18.35, 6, 11.30
9, 18.35, 6, 11.30
9, 15.65, 6, 16.70
9, 15.65, 6, 16.70
9, 17.45, 6, 13.10
9, 14.75, 6, 18.50
9, 17.90, 6, 12.20
9, 17.90, 6, 12.20
9, 17.00, 6, 14.00
9, 17.45, 6, 13.10
9, 16.55, 6, 14.90
9, 16.10, 6, 15.80
9, 17.00, 6, 14.00
9, 17.00, 6, 14.00
9, 17.00, 6, 14.00
9, 17.00, 6, 14.00
9, 16.10, 6, 15.80
9, 17.45, 6, 13.10
9, 16.10, 6, 15.80
9, 15.20, 6, 17.60
9, 17.45, 6, 13.10
9, 16.10, 6, 15.80
9, 18.35, 6, 11.30
9, 17.00, 6, 14.00
9, 15.20, 6, 17.60
9, 17.45, 6, 13.10
9, 16.55, 6, 14.90
9, 17.90, 6, 12.20
9, 17.45, 6, 13.10
9, 15.20, 6, 17.60
9, 17.90, 6, 12.20
9, 18.35, 6, 11.30
9, 16.10, 6, 15.80
9, 17.45, 6, 13.10
9, 16.55, 6, 14.90
9, 16.10, 6, 15.80
9, 14.75, 6, 18.50
9, 14.30, 6, 19.40
9, 16.10, 6, 15.80
9, 17.45, 6, 13.10
9, 15.20, 6, 17.60
9, 16.55, 6, 14.90
9, 16.55, 6, 14.90
9, 16.10, 6, 15.80
9, 16.55, 6, 14.90
9, 18.35, 6, 11.30
9, 17.00, 6, 14.00
9, 16.10, 6, 15.80
9, 15.65, 6, 16.70
9, 15.65, 6, 16.70
9, 15.65, 6, 16.70
9, 15.65, 6, 16.70
9, 15.65, 6, 16.70
9, 14.75, 6, 18.50
9, 18.35, 6, 11.30
9, 18.35, 6, 11.30
9, 17.00, 6, 14.00
9, 16.10, 6, 15.80
9, 17.00, 6, 14.00
9, 17.00, 6, 14.00
9, 18.35, 6, 11.30
9, 16.10, 6, 15.80
9, 18.80, 6, 10.40
9, 17.00, 6, 14.00
9, 17.00, 6, 14.00
9, 17.45, 6, 13.10
9, 17.45, 6, 13.10
9, 17.45, 6, 13.10
10, 14.00, 6, 20.00
10, 17.50, 6, 13.00
10, 17.50, 6, 13.00
10, 18.50, 6, 11.00
10, 16.00, 6, 16.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 18.00, 6, 12.00
10, 17.50, 6, 13.00
10, 17.00, 6, 14.00
10, 15.00, 6, 18.00
10, 16.00, 6, 16.00
10, 17.50, 6, 13.00
10, 17.00, 6, 14.00
10, 17.50, 6, 13.00
10, 17.50, 6, 13.00
10, 16.00, 6, 16.00
10, 17.00, 6, 14.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 17.50, 6, 13.00
10, 16.00, 6, 16.00
10, 16.50, 6, 15.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 18.00, 6, 12.00
10, 16.50, 6, 15.00
10, 16.50, 6, 15.00
10, 17.00, 6, 14.00
10, 18.00, 6, 12.00
10, 17.00, 6, 14.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 18.50, 6, 11.00
10, 19.00, 6, 10.00
10, 19.50, 6, 9.00
10, 19.50, 6, 9.00
10, 19.00, 6, 10.00
10, 15.00, 6, 18.00
10, 18.50, 6, 11.00
10, 18.00, 6, 12.00
10, 18.00, 6, 12.00
10, 17.00, 6, 14.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 18.00, 6, 12.00
10, 18.00, 6, 12.00
10, 15.00, 6, 18.00
10, 15.50, 6, 17.00
10, 16.00, 6, 16.00
10, 18.00, 6, 12.00
10, 16.00, 6, 16.00
10, 14.00, 6, 20.00
10, 17.50, 6, 13.00
10, 16.00, 6, 16.00
10, 17.00, 6, 14.00
10, 17.00, 6, 14.00
10, 14.50, 6, 19.00
10, 15.50, 6, 17.00
10, 16.00, 6, 16.00
10, 17.00, 6, 14.00
10, 18.00, 6, 12.00
10, 18.00, 6, 12.00
10, 17.50, 6, 13.00
10, 16.00, 6, 16.00
10, 17.00, 6, 14.00
10, 18.50, 6, 11.00
10, 17.50, 6, 13.00
10, 18.00, 6, 12.00
10, 16.50, 6, 15.00
10, 17.00, 6, 14.00
10, 16.00, 6, 16.00
10, 17.00, 6, 14.00
10, 16.50, 6, 15.00
10, 17.00, 6, 14.00
10, 18.50, 6, 11.00
10, 18.00, 6, 12.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 16.50, 6, 15.00
10, 15.00, 6, 18.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 15.50, 6, 17.00
10, 17.50, 6, 13.00
10, 15.00, 6, 18.00
10, 17.50, 6, 13.00
10, 16.50, 6, 15.00
10, 15.50, 6, 17.00
10, 19.00, 6, 10.00
10, 14.50, 6, 19.00
10, 17.50, 6, 13.00
10, 16.50, 6, 15.00
10, 17.50, 6, 13.00
10, 17.00, 6, 14.00
10, 15.00, 6, 18.00
10, 16.00, 6, 16.00
10, 17.50, 6, 13.00
10, 15.00, 6, 18.00
10, 18.00, 6, 12.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
0, 19.00, 7, 13.00
1, 19.00, 7, 13.00
1, 18.90, 7, 13.20
1, 18.90, 7, 13.20
1, 19.10, 7, 12.80
1, 18.80, 7, 13.40
1, 19.05, 7, 12.90
1, 19.10, 7, 12.80
1, 18.85, 7, 13.30
1, 18.90, 7, 13.20
1, 19.20, 7, 12.60
1, 18.95, 7, 13.10
1, 18.85, 7, 13.30
1, 18.75, 7, 13.50
1, 19.25, 7, 12.50
1, 18.90, 7, 13.20
1, 19.10, 7, 12.80
1, 19.05, 7, 12.90
1, 18.85, 7, 13.30
1, 18.95, 7, 13.10
1, 19.15, 7, 12.70
1, 18.80, 7, 13.40
1, 19.05, 7, 12.90
1, 19.00, 7, 13.00
1, 18.90, 7, 13.20
1, 19.10, 7, 12.80
1, 19.05, 7, 12.90
1, 19.05, 7, 12.90
1, 19.10, 7, 12.80
1, 18.90, 7, 13.20
1, 18.95, 7, 13.10
1, 19.00, 7, 13.00
1, 18.95, 7, 13.10
1, 19.25, 7, 12.50
1, 19.15, 7, 12.70
1, 19.20, 7, 12.60
1, 19.20, 7, 12.60
1, 18.95, 7, 13.10
1, 19.00, 7, 13.00
1, 19.00, 7, 13.00
1, 19.15, 7, 12.70
1, 19.15, 7, 12.70
1, 18.95, 7, 13.10
1, 18.80, 7, 13.40
1, 19.15, 7, 12.70
1, 19.00, 7, 13.00
1, 18.80, 7, 13.40
1, 19.15, 7, 12.70
1, 18.95, 7, 13.10
1, 18.85, 7, 13.30
1, 19.00, 7, 13.00
1, 19.00, 7, 13.00
1, 19.20, 7, 12.60
1, 18.75, 7, 13.50
1, 19.05, 7, 12.90
1, 19.35, 7, 12.30
1, 18.80, 7, 13.40
1, 19.10, 7, 12.80
1, 19.10, 7, 12.80
1, 19.10, 7, 12.80
1, 19.15, 7, 12.70
1, 19.10, 7, 12.80
1, 19.05, 7, 12.90
1, 19.30, 7, 12.40
1, 18.85, 7, 13.30
1, 18.90, 7, 13.20
1, 19.10, 7, 12.80
1, 19.15, 7, 12.70
1, 19.05, 7, 12.90
1, 18.90, 7, 13.20
1, 19.00, 7, 13.00
1, 18.80, 7, 13.40
1, 19.05, 7, 12.90
1, 19.00, 7, 13.00
1, 18.85, 7, 13.30
1, 19.25, 7, 12.50
1, 19.10, 7, 12.80
1, 19.05, 7, 12.90
1, 18.90, 7, 13.20
1, 19.05, 7, 12.90
1, 19.25, 7, 12.50
1, 19.00, 7, 13.00
1, 19.05, 7, 12.90
1, 18.85, 7, 13.30
1, 18.90, 7, 13.20
1, 19.30, 7, 12.40
1, 18.90, 7, 13.20
1, 18.90, 7, 13.20
1, 18.95, 7, 13.10
1, 19.15, 7, 12.70
1, 18.95, 7, 13.10
1, 19.00, 7, 13.00
1, 19.00, 7, 13.00
1, 18.90, 7, 13.20
1, 18.90, 7, 13.20
1, 19.00, 7, 13.00
1, 18.90, 7, 13.20
1, 18.75, 7, 13.50
1, 19.30, 7, 12.40
1, 19.05, 7, 12.90
1, 19.05, 7, 12.90
2, 19.20, 7, 12.60
2, 19.30, 7, 12.40
2, 19.20, 7, 12.60
2, 18.90, 7, 13.20
2, 18.80, 7, 13.40
2, 18.80, 7, 13.40
2, 19.30, 7, 12.40
2, 19.30, 7, 12.40
2, 18.90, 7, 13.20
2, 19.20, 7, 12.60
2, 19.10, 7, 12.80
2, 19.10, 7, 12.80
2, 19.00, 7, 13.00
2, 19.30, 7, 12.40
2, 18.90, 7, 13.20
2, 19.00, 7, 13.00
2, 18.80, 7, 13.40
2, 18.80, 7, 13.40
2, 19.10, 7, 12.80
2, 18.90, 7, 13.20
2, 19.00, 7, 13.00
2, 19.00, 7, 13.00
2, 19.00, 7, 13.00
2, 18.80, 7, 13.40
2, 18.80, 7, 13.40
2, 19.10, 7, 12.80
2, 19.10, 7, 12.80
2, 19.20, 7, 12.60
2, 18.80, 7, 13.40
2, 19.40, 7, 12.20
2, 19.20, 7, 12.60
2, 18.80, 7, 13.40
2, 19.20, 7, 12.60
2, 18.80, 7, 13.40
2, 18.60, 7, 13.80
2, 19.20, 7, 12.60
2, 19.00, 7, 13.00
2, 19.20, 7, 12.60
2, 18.80, 7, 13.40
2, 19.10, 7, 12.80
2, 18.90, 7, 13.20
2, 18.80, 7, 13.40
2, 19.40, 7, 12.20
2, 18.80, 7, 13.40
2, 18.80, 7, 13.40
2, 18.90, 7, 13.20
2, 19.20, 7, 12.60
2, 18.50, 7, 14.00
2, 18.90, 7, 13.20
2, 19.30, 7, 12.40
2, 19.20, 7, 12.60
2, 19.20, 7, 12.60
2, 19.10, 7, 12.80
2, 19.20, 7, 12.60
2, 18.80, 7, 13.40
2, 18.90, 7, 13.20
2, 19.20, 7, 12.60
2, 19.20, 7, 12.60
2, 19.10, 7, 12.80
2, 18.90, 7, 13.20
2, 19.00, 7, 13.00
2, 19.20, 7, 12.60
2, 19.10, 7, 12.80
2, 18.90, 7, 13.20
2, 19.00, 7, 13.00
2, 18.60, 7, 13.80
2, 19.40, 7, 12.20
2, 18.90, 7, 13.20
2, 19.00, 7, 13.00
2, 19.40, 7, 12.20
2, 19.00, 7, 13.00
2, 18.80, 7, 13.40
2, 18.90, 7, 13.20
2, 18.70, 7, 13.60
2, 19.20, 7, 12.60
2, 19.10, 7, 12.80
2, 18.80, 7, 13.40
2, 18.80, 7, 13.40
2, 18.90, 7, 13.20
2, 19.30, 7, 12.40
2, 19.10, 7, 12.80
2, 19.40, 7, 12.20
2, 19.10, 7, 12.80
2, 18.90, 7, 13.20
2, 19.00, 7, 13.00
2, 18.90, 7, 13.20
2, 19.50, 7, 12.00
2, 19.20, 7, 12.60
2, 18.90, 7, 13.20
2, 19.30, 7, 12.40
2, 19.10, 7, 12.80
2, 19.00, 7, 13.00
2, 19.10, 7, 12.80
2, 19.10, 7, 12.80
2, 18.70, 7, 13.60
2, 19.10, 7, 12.80
2, 19.10, 7, 12.80
2, 19.20, 7, 12.60
2, 18.50, 7, 14.00
2, 19.10, 7, 12.80
3, 19.00, 7, 13.00
3, 19.60, 7, 11.80
3, 18.70, 7, 13.60
3, 18.85, 7, 13.30
3, 19.45, 7, 12.10
3, 18.70, 7, 13.60
3, 18.55, 7, 13.90
3, 18.85, 7, 13.30
3, 19.15, 7, 12.70
3, 18.55, 7, 13.90
3, 18.70, 7, 13.60
3, 18.55, 7, 13.90
3, 19.00, 7, 13.00
3, 19.15, 7, 12.70
3, 19.30, 7, 12.40
3, 19.75, 7, 11.50
3, 18.40, 7, 14.20
3, 19.15, 7, 12.70
3, 19.15, 7, 12.70
3, 19.15, 7, 12.70
3, 18.70, 7, 13.60
3, 19.30, 7, 12.40
3, 18.55, 7, 13.90
3, 18.70, 7, 13.60
3, 19.15, 7, 12.70
3, 18.70, 7, 13.60
3, 18.85, 7, 13.30
3, 19.15, 7, 12.70
3, 19.30, 7, 12.40
3, 19.15, 7, 12.70
3, 18.70, 7, 13.60
3, 19.30, 7, 12.40
3, 19.15, 7, 12.70
3, 19.90, 7, 11.20
3, 19.00, 7, 13.00
3, 19.15, 7, 12.70
3, 19.15, 7, 12.70
3, 19.15, 7, 12.70
3, 19.45, 7, 12.10
3, 19.45, 7, 12.10
3, 19.30, 7, 12.40
3, 18.40, 7, 14.20
3, 18.40, 7, 14.20
3, 18.85, 7, 13.30
3, 19.00, 7, 13.00
3, 19.75, 7, 11.50
3, 19.00, 7, 13.00
3, 18.70, 7, 13.60
3, 17.95, 7, 15.10
3, 19.15, 7, 12.70
3, 19.60, 7, 11.80
3, 18.40, 7, 14.20
3, 18.10, 7, 14.80
3, 19.30, 7, 12.40
3, 18.25, 7, 14.50
3, 18.55, 7, 13.90
3, 19.00, 7, 13.00
3, 19.00, 7, 13.00
3, 18.70, 7, 13.60
3, 19.30, 7, 12.40
3, 18.70, 7, 13.60
3, 19.00, 7, 13.00
3, 18.85, 7, 13.30
3, 19.30, 7, 12.40
3, 19.00, 7, 13.00
3, 18.70, 7, 13.60
3, 19.15, 7, 12.70
3, 18.70, 7, 13.60
3, 18.70, 7, 13.60
3, 18.40, 7, 14.20
3, 18.85, 7, 13.30
3, 19.15, 7, 12.70
3, 19.15, 7, 12.70
3, 19.45, 7, 12.10
3, 19.15, 7, 12.70
3, 19.00, 7, 13.00
3, 19.30, 7, 12.40
3, 19.15, 7, 12.70
3, 18.55, 7, 13.90
3, 18.55, 7, 13.90
3, 19.45, 7, 12.10
3, 18.55, 7, 13.90
3, 19.30, 7, 12.40
3, 18.85, 7, 13.30
3, 18.25, 7, 14.50
3, 19.15, 7, 12.70
3, 19.00, 7, 13.00
3, 18.10, 7, 14.80
3, 18.85, 7, 13.30
3, 18.85, 7, 13.30
3, 19.00, 7, 13.00
3, 19.15, 7, 12.70
3, 19.15, 7, 12.70
3, 18.70, 7, 13.60
3, 19.60, 7, 11.80
3, 19.15, 7, 12.70
3, 19.60, 7, 11.80
3, 18.70, 7, 13.60
3, 18.70, 7, 13.60
3, 19.15, 7, 12.70
4, 18.80, 7, 13.40
4, 18.80, 7, 13.40
4, 18.80, 7, 13.40
4, 19.60, 7, 11.80
4, 18.80, 7, 13.40
4, 19.60, 7, 11.80
4, 19.40, 7, 12.20
4, 19.20, 7, 12.60
4, 18.60, 7, 13.80
4, 20.00, 7, 11.00
4, 19.20, 7, 12.60
4, 19.00, 7, 13.00
4, 20.00, 7, 11.00
4, 18.80, 7, 13.40
4, 18.40, 7, 14.20
4, 19.00, 7, 13.00
4, 19.00, 7, 13.00
4, 19.20, 7, 12.60
4, 18.20, 7, 14.60
4, 19.40, 7, 12.20
4, 18.00, 7, 15.00
4, 19.60, 7, 11.80
4, 19.40, 7, 12.20
4, 19.80, 7, 11.40
4, 19.00, 7, 13.00
4, 19.20, 7, 12.60
4, 19.60, 7, 11.80
4, 18.80, 7, 13.40
4, 19.60, 7, 11.80
4, 18.80, 7, 13.40
4, 18.60, 7, 13.80
4, 18.60, 7, 13.80
4, 18.80, 7, 13.40
4, 19.20, 7, 12.60
