Random-Continuous.parameter, Random-Continuous.points, Adapt-Discrete.parameter, Adapt-Discrete.points
9, 22.73, 0, 10.90
9, 22.46, 0, 11.80
9, 23.00, 0, 10.00
9, 23.27, 0, 9.10
9, 22.73, 0, 10.90
9, 23.54, 0, 8.20
9, 23.00, 0, 10.00
9, 22.19, 0, 12.70
9, 22.73, 0, 10.90
9, 23.00, 0, 10.00
9, 22.73, 0, 10.90
9, 22.73, 0, 10.90
9, 23.00, 0, 10.00
9, 23.00, 0, 10.00
9, 22.73, 0, 10.90
9, 23.54, 0, 8.20
9, 23.00, 0, 10.00
9, 23.00, 0, 10.00
9, 22.73, 0, 10.90
9, 23.27, 0, 9.10
9, 23.27, 0, 9.10
9, 23.27, 0, 9.10
9, 22.19, 0, 12.70
9, 22.19, 0, 12.70
9, 23.54, 0, 8.20
9, 22.46, 0, 11.80
9, 23.00, 0, 10.00
9, 23.81, 0, 7.30
9, 22.46, 0, 11.80
9, 23.27, 0, 9.10
9, 23.81, 0, 7.30
9, 23.00, 0, 10.00
9, 22.73, 0, 10.90
9, 22.19, 0, 12.70
9, 21.65, 0, 14.50
9, 24.08, 0, 6.40
9, 24.35, 0, 5.50
9, 22.73, 0, 10.90
9, 23.27, 0, 9.10
9, 23.81, 0, 7.30
9, 23.00, 0, 10.00
9, 22.73, 0, 10.90
9, 22.46, 0, 11.80
9, 22.46, 0, 11.80
9, 23.27, 0, 9.10
9, 21.38, 0, 15.40
9, 23.00, 0, 10.00
9, 22.46, 0, 11.80
9, 22.73, 0, 10.90
9, 23.81, 0, 7.30
9, 23.27, 0, 9.10
9, 24.35, 0, 5.50
9, 23.27, 0, 9.10
9, 23.27, 0, 9.10
9, 23.00, 0, 10.00
9, 22.73, 0, 10.90
9, 22.19, 0, 12.70
9, 23.27, 0, 9.10
9, 24.35, 0, 5.50
9, 22.73, 0, 10.90
9, 23.00, 0, 10.00
9, 22.19, 0, 12.70
9, 23.81, 0, 7.30
9, 23.27, 0, 9.10
9, 23.27, 0, 9.10
9, 23.00, 0, 10.00
9, 23.00, 0, 10.00
9, 24.08, 0, 6.40
9, 22.46, 0, 11.80
9, 22.46, 0, 11.80
10, 22.70, 0, 11.00
10, 23.00, 0, 10.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 23.00, 0, 10.00
10, 23.00, 0, 10.00
10, 23.00, 0, 10.00
10, 22.70, 0, 11.00
10, 22.10, 0, 13.00
10, 21.80, 0, 14.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 23.30, 0, 9.00
10, 23.90, 0, 7.00
10, 23.60, 0, 8.00
10, 22.10, 0, 13.00
10, 23.00, 0, 10.00
10, 23.00, 0, 10.00
10, 23.30, 0, 9.00
10, 24.80, 0, 4.00
10, 22.70, 0, 11.00
10, 21.80, 0, 14.00
10, 23.30, 0, 9.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 23.00, 0, 10.00
10, 23.30, 0, 9.00
10, 23.60, 0, 8.00
10, 23.00, 0, 10.00
10, 22.40, 0, 12.00
10, 23.30, 0, 9.00
10, 23.00, 0, 10.00
10, 22.70, 0, 11.00
10, 22.40, 0, 12.00
10, 21.80, 0, 14.00
10, 22.70, 0, 11.00
10, 23.00, 0, 10.00
10, 23.30, 0, 9.00
10, 24.20, 0, 6.00
10, 23.60, 0, 8.00
10, 23.90, 0, 7.00
10, 23.00, 0, 10.00
10, 23.30, 0, 9.00
10, 23.60, 0, 8.00
10, 22.70, 0, 11.00
10, 23.00, 0, 10.00
10, 22.40, 0, 12.00
10, 23.60, 0, 8.00
10, 21.80, 0, 14.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 22.40, 0, 12.00
10, 23.30, 0, 9.00
10, 23.00, 0, 10.00
10, 23.00, 0, 10.00
10, 22.10, 0, 13.00
10, 22.10, 0, 13.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 22.10, 0, 13.00
10, 23.30, 0, 9.00
10, 22.10, 0, 13.00
10, 23.30, 0, 9.00
10, 22.40, 0, 12.00
10, 23.90, 0, 7.00
10, 23.90, 0, 7.00
10, 24.20, 0, 6.00
10, 22.70, 0, 11.00
10, 21.50, 0, 15.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 23.00, 0, 10.00
10, 22.40, 0, 12.00
10, 24.20, 0, 6.00
10, 23.00, 0, 10.00
10, 23.00, 0, 10.00
10, 22.40, 0, 12.00
10, 23.30, 0, 9.00
10, 23.60, 0, 8.00
10, 23.90, 0, 7.00
10, 22.70, 0, 11.00
10, 21.80, 0, 14.00
10, 23.30, 0, 9.00
10, 23.30, 0, 9.00
10, 22.40, 0, 12.00
10, 22.70, 0, 11.00
10, 23.30, 0, 9.00
10, 23.90, 0, 7.00
10, 22.70, 0, 11.00
10, 22.70, 0, 11.00
10, 22.40, 0, 12.00
10, 23.30, 0, 9.00
10, 22.40, 0, 12.00
10, 22.40, 0, 12.00
10, 23.30, 0, 9.00
10, 23.60, 0, 8.00
10, 22.70, 0, 11.00
10, 23.60, 0, 8.00
10, 22.40, 0, 12.00
10, 23.00, 0, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
0, 23.00, 1, 10.00
1, 22.97, 1, 10.10
1, 22.97, 1, 10.10
1, 22.94, 1, 10.20
1, 23.00, 1, 10.00
1, 23.03, 1, 9.90
1, 22.94, 1, 10.20
1, 22.97, 1, 10.10
1, 22.97, 1, 10.10
1, 22.94, 1, 10.20
1, 23.09, 1, 9.70
1, 23.00, 1, 10.00
1, 23.03, 1, 9.90
1, 22.88, 1, 10.40
1, 23.03, 1, 9.90
1, 22.94, 1, 10.20
1, 23.03, 1, 9.90
1, 22.97, 1, 10.10
1, 23.09, 1, 9.70
1, 23.03, 1, 9.90
1, 23.06, 1, 9.80
1, 22.97, 1, 10.10
1, 22.94, 1, 10.20
1, 22.94, 1, 10.20
1, 22.94, 1, 10.20
1, 23.03, 1, 9.90
1, 22.94, 1, 10.20
1, 22.97, 1, 10.10
1, 23.06, 1, 9.80
1, 22.94, 1, 10.20
1, 23.03, 1, 9.90
1, 23.03, 1, 9.90
1, 23.09, 1, 9.70
1, 22.88, 1, 10.40
1, 23.06, 1, 9.80
1, 22.94, 1, 10.20
1, 22.88, 1, 10.40
1, 22.97, 1, 10.10
1, 23.06, 1, 9.80
1, 22.88, 1, 10.40
1, 23.00, 1, 10.00
1, 23.00, 1, 10.00
1, 23.12, 1, 9.60
1, 23.00, 1, 10.00
1, 23.03, 1, 9.90
1, 22.97, 1, 10.10
1, 23.15, 1, 9.50
1, 22.94, 1, 10.20
1, 23.03, 1, 9.90
1, 23.00, 1, 10.00
1, 22.88, 1, 10.40
1, 22.97, 1, 10.10
1, 22.94, 1, 10.20
1, 23.03, 1, 9.90
1, 22.97, 1, 10.10
1, 23.12, 1, 9.60
1, 22.94, 1, 10.20
1, 23.06, 1, 9.80
1, 22.97, 1, 10.10
1, 23.18, 1, 9.40
1, 22.88, 1, 10.40
1, 22.97, 1, 10.10
1, 22.97, 1, 10.10
1, 22.97, 1, 10.10
1, 23.00, 1, 10.00
1, 23.06, 1, 9.80
1, 23.03, 1, 9.90
1, 22.97, 1, 10.10
1, 23.06, 1, 9.80
1, 23.00, 1, 10.00
1, 23.12, 1, 9.60
1, 23.03, 1, 9.90
1, 23.03, 1, 9.90
1, 23.06, 1, 9.80
1, 23.06, 1, 9.80
1, 23.00, 1, 10.00
1, 23.00, 1, 10.00
1, 23.06, 1, 9.80
1, 23.12, 1, 9.60
1, 23.00, 1, 10.00
1, 23.03, 1, 9.90
1, 23.06, 1, 9.80
1, 23.09, 1, 9.70
1, 23.00, 1, 10.00
1, 23.06, 1, 9.80
1, 22.97, 1, 10.10
1, 22.97, 1, 10.10
1, 22.94, 1, 10.20
1, 23.09, 1, 9.70
1, 22.97, 1, 10.10
1, 23.06, 1, 9.80
1, 23.06, 1, 9.80
1, 22.97, 1, 10.10
1, 22.94, 1, 10.20
1, 22.97, 1, 10.10
1, 22.88, 1, 10.40
1, 22.91, 1, 10.30
1, 22.91, 1, 10.30
1, 23.00, 1, 10.00
1, 23.09, 1, 9.70
1, 23.03, 1, 9.90
2, 23.00, 1, 10.00
2, 22.70, 1, 11.00
2, 22.70, 1, 11.00
2, 23.18, 1, 9.40
2, 23.06, 1, 9.80
2, 22.94, 1, 10.20
2, 23.00, 1, 10.00
2, 23.00, 1, 10.00
2, 22.88, 1, 10.40
2, 22.88, 1, 10.40
2, 23.12, 1, 9.60
2, 23.00, 1, 10.00
2, 23.18, 1, 9.40
2, 22.94, 1, 10.20
2, 23.24, 1, 9.20
2, 22.88, 1, 10.40
2, 23.00, 1, 10.00
2, 23.06, 1, 9.80
2, 22.82, 1, 10.60
2, 23.18, 1, 9.40
2, 23.12, 1, 9.60
2, 22.94, 1, 10.20
2, 22.88, 1, 10.40
2, 22.94, 1, 10.20
2, 23.00, 1, 10.00
2, 22.94, 1, 10.20
2, 22.82, 1, 10.60
2, 23.00, 1, 10.00
2, 23.06, 1, 9.80
2, 23.00, 1, 10.00
2, 23.00, 1, 10.00
2, 22.82, 1, 10.60
2, 23.06, 1, 9.80
2, 23.06, 1, 9.80
2, 22.76, 1, 10.80
2, 23.00, 1, 10.00
2, 22.94, 1, 10.20
2, 22.94, 1, 10.20
2, 22.82, 1, 10.60
2, 23.06, 1, 9.80
2, 22.94, 1, 10.20
2, 23.06, 1, 9.80
2, 22.94, 1, 10.20
2, 23.12, 1, 9.60
2, 23.00, 1, 10.00
2, 23.18, 1, 9.40
2, 23.00, 1, 10.00
2, 23.06, 1, 9.80
2, 23.12, 1, 9.60
2, 22.94, 1, 10.20
2, 22.94, 1, 10.20
2, 22.76, 1, 10.80
2, 23.06, 1, 9.80
2, 23.00, 1, 10.00
2, 23.12, 1, 9.60
2, 22.94, 1, 10.20
2, 23.18, 1, 9.40
2, 23.06, 1, 9.80
2, 23.06, 1, 9.80
2, 22.82, 1, 10.60
2, 23.00, 1, 10.00
2, 23.00, 1, 10.00
2, 23.12, 1, 9.60
2, 23.12, 1, 9.60
2, 23.00, 1, 10.00
2, 22.94, 1, 10.20
2, 23.06, 1, 9.80
2, 22.88, 1, 10.40
2, 23.06, 1, 9.80
2, 23.06, 1, 9.80
2, 23.12, 1, 9.60
2, 23.18, 1, 9.40
2, 23.06, 1, 9.80
2, 22.88, 1, 10.40
2, 23.06, 1, 9.80
2, 23.18, 1, 9.40
2, 23.24, 1, 9.20
2, 22.70, 1, 11.00
2, 23.12, 1, 9.60
2, 23.12, 1, 9.60
2, 23.00, 1, 10.00
2, 23.12, 1, 9.60
2, 23.24, 1, 9.20
2, 22.94, 1, 10.20
2, 22.82, 1, 10.60
2, 23.24, 1, 9.20
2, 23.06, 1, 9.80
2, 23.06, 1, 9.80
2, 22.88, 1, 10.40
2, 22.94, 1, 10.20
2, 23.00, 1, 10.00
2, 23.06, 1, 9.80
2, 23.06, 1, 9.80
2, 23.12, 1, 9.60
2, 22.88, 1, 10.40
2, 22.94, 1, 10.20
2, 23.00, 1, 10.00
2, 23.00, 1, 10.00
2, 23.06, 1, 9.80
2, 22.88, 1, 10.40
3, 23.18, 1, 9.40
3, 22.73, 1, 10.90
3, 23.09, 1, 9.70
3, 23.09, 1, 9.70
3, 23.18, 1, 9.40
3, 23.00, 1, 10.00
3, 22.91, 1, 10.30
3, 23.09, 1, 9.70
3, 23.00, 1, 10.00
3, 23.00, 1, 10.00
3, 23.18, 1, 9.40
3, 23.18, 1, 9.40
3, 22.91, 1, 10.30
3, 23.18, 1, 9.40
3, 22.91, 1, 10.30
3, 23.18, 1, 9.40
3, 23.18, 1, 9.40
3, 23.00, 1, 10.00
3, 22.91, 1, 10.30
3, 23.18, 1, 9.40
3, 22.91, 1, 10.30
3, 22.91, 1, 10.30
3, 23.00, 1, 10.00
3, 23.09, 1, 9.70
3, 22.64, 1, 11.20
3, 22.64, 1, 11.20
3, 23.18, 1, 9.40
3, 23.09, 1, 9.70
3, 22.91, 1, 10.30
3, 23.18, 1, 9.40
3, 23.09, 1, 9.70
3, 23.09, 1, 9.70
3, 23.09, 1, 9.70
3, 23.09, 1, 9.70
3, 22.73, 1, 10.90
3, 22.91, 1, 10.30
3, 22.91, 1, 10.30
3, 22.91, 1, 10.30
3, 22.73, 1, 10.90
3, 23.27, 1, 9.10
3, 23.09, 1, 9.70
3, 22.73, 1, 10.90
3, 22.82, 1, 10.60
3, 23.09, 1, 9.70
3, 22.91, 1, 10.30
3, 23.18, 1, 9.40
3, 23.09, 1, 9.70
3, 23.00, 1, 10.00
3, 23.00, 1, 10.00
3, 23.27, 1, 9.10
3, 22.91, 1, 10.30
3, 23.00, 1, 10.00
3, 22.91, 1, 10.30
3, 23.09, 1, 9.70
3, 23.18, 1, 9.40
3, 22.55, 1, 11.50
3, 23.18, 1, 9.40
3, 22.91, 1, 10.30
3, 22.73, 1, 10.90
3, 22.82, 1, 10.60
3, 23.00, 1, 10.00
3, 22.82, 1, 10.60
3, 23.54, 1, 8.20
3, 23.09, 1, 9.70
3, 23.27, 1, 9.10
3, 23.00, 1, 10.00
3, 23.18, 1, 9.40
3, 23.18, 1, 9.40
3, 23.09, 1, 9.70
3, 22.91, 1, 10.30
3, 22.64, 1, 11.20
3, 22.91, 1, 10.30
3, 22.82, 1, 10.60
3, 23.09, 1, 9.70
3, 23.00, 1, 10.00
3, 22.82, 1, 10.60
3, 23.18, 1, 9.40
3, 23.00, 1, 10.00
3, 23.18, 1, 9.40
3, 23.18, 1, 9.40
3, 23.18, 1, 9.40
3, 22.64, 1, 11.20
3, 22.64, 1, 11.20
3, 22.73, 1, 10.90
3, 22.91, 1, 10.30
3, 23.00, 1, 10.00
3, 23.09, 1, 9.70
3, 23.27, 1, 9.10
3, 22.64, 1, 11.20
3, 22.91, 1, 10.30
3, 22.64, 1, 11.20
3, 23.18, 1, 9.40
3, 22.82, 1, 10.60
3, 23.09, 1, 9.70
3, 23.09, 1, 9.70
3, 22.55, 1, 11.50
3, 23.18, 1, 9.40
3, 23.18, 1, 9.40
3, 23.09, 1, 9.70
3, 22.91, 1, 10.30
4, 23.00, 1, 10.00
4, 23.00, 1, 10.00
4, 22.52, 1, 11.60
4, 23.24, 1, 9.20
4, 23.12, 1, 9.60
4, 22.64, 1, 11.20
4, 23.36, 1, 8.80
4, 23.00, 1, 10.00
4, 22.76, 1, 10.80
4, 22.64, 1, 11.20
4, 22.76, 1, 10.80
4, 22.64, 1, 11.20
4, 23.36, 1, 8.80
4, 22.88, 1, 10.40
4, 23.00, 1, 10.00
4, 22.76, 1, 10.80
4, 22.76, 1, 10.80
4, 23.12, 1, 9.60
4, 23.00, 1, 10.00
4, 23.48, 1, 8.40
4, 23.24, 1, 9.20
4, 22.76, 1, 10.80
4, 23.36, 1, 8.80
4, 22.52, 1, 11.60
4, 22.76, 1, 10.80
4, 23.00, 1, 10.00
4, 22.88, 1, 10.40
4, 23.00, 1, 10.00
4, 23.12, 1, 9.60
4, 22.76, 1, 10.80
4, 23.00, 1, 10.00
4, 23.00, 1, 10.00
4, 22.64, 1, 11.20
4, 23.00, 1, 10.00
4, 22.64, 1, 11.20
4, 22.76, 1, 10.80
4, 22.88, 1, 10.40
4, 22.88, 1, 10.40
4, 22.88, 1, 10.40
4, 23.00, 1, 10.00
4, 23.24, 1, 9.20
4, 22.64, 1, 11.20
4, 22.88, 1, 10.40
4, 23.48, 1, 8.40
4, 23.12, 1, 9.60
4, 22.88, 1, 10.40
4, 22.88, 1, 10.40
4, 23.00, 1, 10.00
4, 23.24, 1, 9.20
4, 23.36, 1, 8.80
4, 22.40, 1, 12.00
4, 22.88, 1, 10.40
4, 22.88, 1, 10.40
4, 22.88, 1, 10.40
4, 23.24, 1, 9.20
4, 23.36, 1, 8.80
4, 23.24, 1, 9.20
4, 22.76, 1, 10.80
4, 22.64, 1, 11.20
4, 23.24, 1, 9.20
4, 22.88, 1, 10.40
4, 23.12, 1, 9.60
4, 22.64, 1, 11.20
4, 22.64, 1, 11.20
4, 23.72, 1, 7.60
4, 23.12, 1, 9.60
4, 23.24, 1, 9.20
4, 23.12, 1, 9.60
4, 22.76, 1, 10.80
4, 23.00, 1, 10.00
4, 22.52, 1, 11.60
4, 22.76, 1, 10.80
4, 23.48, 1, 8.40
4, 22.64, 1, 11.20
4, 23.60, 1, 8.00
4, 23.24, 1, 9.20
4, 23.48, 1, 8.40
4, 23.00, 1, 10.00
4, 23.00, 1, 10.00
4, 23.12, 1, 9.60
4, 22.64, 1, 11.20
4, 23.36, 1, 8.80
4, 23.12, 1, 9.60
4, 23.24, 1, 9.20
4, 22.76, 1, 10.80
4, 22.40, 1, 12.00
4, 23.36, 1, 8.80
4, 23.36, 1, 8.80
4, 23.36, 1, 8.80
4, 22.76, 1, 10.80
4, 22.52, 1, 11.60
4, 23.00, 1, 10.00
4, 23.36, 1, 8.80
4, 23.12, 1, 9.60
4, 22.88, 1, 10.40
4, 23.12, 1, 9.60
4, 23.00, 1, 10.00
4, 23.12, 1, 9.60
4, 23.36, 1, 8.80
4, 23.00, 1, 10.00
5, 22.70, 1, 11.00
5, 22.85, 1, 10.50
5, 23.15, 1, 9.50
5, 22.55, 1, 11.50
5, 22.85, 1, 10.50
5, 23.00, 1, 10.00
5, 23.00, 1, 10.00
5, 22.55, 1, 11.50
5, 23.15, 1, 9.50
5, 23.15, 1, 9.50
5, 23.15, 1, 9.50
5, 22.85, 1, 10.50
5, 23.45, 1, 8.50
5, 23.00, 1, 10.00
5, 22.70, 1, 11.00
5, 23.00, 1, 10.00
5, 22.55, 1, 11.50
5, 22.55, 1, 11.50
5, 22.70, 1, 11.00
5, 23.15, 1, 9.50
5, 23.00, 1, 10.00
5, 22.40, 1, 12.00
5, 23.45, 1, 8.50
5, 22.55, 1, 11.50
5, 23.60, 1, 8.00
5, 22.55, 1, 11.50
5, 22.85, 1, 10.50
5, 23.15, 1, 9.50
5, 22.85, 1, 10.50
5, 23.45, 1, 8.50
5, 23.00, 1, 10.00
5, 23.15, 1, 9.50
5, 22.85, 1, 10.50
5, 23.30, 1, 9.00
5, 23.00, 1, 10.00
5, 22.85, 1, 10.50
5, 23.15, 1, 9.50
5, 22.85, 1, 10.50
5, 22.85, 1, 10.50
5, 22.40, 1, 12.00
5, 22.55, 1, 11.50
5, 23.15, 1, 9.50
5, 23.15, 1, 9.50
5, 23.15, 1, 9.50
5, 23.30, 1, 9.00
5, 23.45, 1, 8.50
5, 23.15, 1, 9.50
5, 22.70, 1, 11.00
5, 22.55, 1, 11.50
5, 23.45, 1, 8.50
5, 22.25, 1, 12.50
5, 22.55, 1, 11.50
5, 22.85, 1, 10.50
5, 22.85, 1, 10.50
5, 23.00, 1, 10.00
5, 22.55, 1, 11.50
5, 22.85, 1, 10.50
5, 22.85, 1, 10.50
5, 23.00, 1, 10.00
5, 22.85, 1, 10.50
5, 22.70, 1, 11.00
5, 23.15, 1, 9.50
5, 22.40, 1, 12.00
5, 22.70, 1, 11.00
5, 23.00, 1, 10.00
5, 23.30, 1, 9.00
5, 22.85, 1, 10.50
5, 23.15, 1, 9.50
5, 23.00, 1, 10.00
5, 23.30, 1, 9.00
5, 23.00, 1, 10.00
5, 22.40, 1, 12.00
5, 22.25, 1, 12.50
5, 23.00, 1, 10.00
5, 22.70, 1, 11.00
5, 22.70, 1, 11.00
5, 23.15, 1, 9.50
5, 22.70, 1, 11.00
5, 22.85, 1, 10.50
5, 23.60, 1, 8.00
5, 23.15, 1, 9.50
5, 23.00, 1, 10.00
5, 22.85, 1, 10.50
5, 23.15, 1, 9.50
5, 22.70, 1, 11.00
5, 23.15, 1, 9.50
5, 23.15, 1, 9.50
5, 23.00, 1, 10.00
5, 23.30, 1, 9.00
5, 23.00, 1, 10.00
5, 22.40, 1, 12.00
5, 22.70, 1, 11.00
5, 23.00, 1, 10.00
5, 23.45, 1, 8.50
5, 22.85, 1, 10.50
5, 23.30, 1, 9.00
5, 23.90, 1, 7.00
5, 22.85, 1, 10.50
5, 23.15, 1, 9.50
5, 23.60, 1, 8.00
6, 23.36, 1, 8.80
6, 23.36, 1, 8.80
6, 23.00, 1, 10.00
6, 22.82, 1, 10.60
6, 22.82, 1, 10.60
6, 22.46, 1, 11.80
6, 22.64, 1, 11.20
6, 23.18, 1, 9.40
6, 23.18, 1, 9.40
6, 23.00, 1, 10.00
6, 23.54, 1, 8.20
6, 23.36, 1, 8.80
6, 23.18, 1, 9.40
6, 23.36, 1, 8.80
6, 23.18, 1, 9.40
6, 23.18, 1, 9.40
6, 23.36, 1, 8.80
6, 22.82, 1, 10.60
6, 23.00, 1, 10.00
6, 23.54, 1, 8.20
6, 23.18, 1, 9.40
6, 23.54, 1, 8.20
6, 23.00, 1, 10.00
6, 22.82, 1, 10.60
6, 23.00, 1, 10.00
6, 22.46, 1, 11.80
6, 22.64, 1, 11.20
6, 22.82, 1, 10.60
6, 23.18, 1, 9.40
6, 23.00, 1, 10.00
6, 22.82, 1, 10.60
6, 23.36, 1, 8.80
6, 22.82, 1, 10.60
6, 22.46, 1, 11.80
6, 22.46, 1, 11.80
6, 22.64, 1, 11.20
6, 22.82, 1, 10.60
6, 22.28, 1, 12.40
6, 22.46, 1, 11.80
6, 22.10, 1, 13.00
6, 23.18, 1, 9.40
6, 23.54, 1, 8.20
6, 22.46, 1, 11.80
6, 23.18, 1, 9.40
6, 22.28, 1, 12.40
6, 23.36, 1, 8.80
6, 23.54, 1, 8.20
6, 23.00, 1, 10.00
6, 22.82, 1, 10.60
6, 23.54, 1, 8.20
6, 23.00, 1, 10.00
6, 23.00, 1, 10.00
6, 23.18, 1, 9.40
6, 22.46, 1, 11.80
6, 22.82, 1, 10.60
6, 22.82, 1, 10.60
6, 22.82, 1, 10.60
6, 23.36, 1, 8.80
6, 23.00, 1, 10.00
6, 22.46, 1, 11.80
6, 23.36, 1, 8.80
6, 23.00, 1, 10.00
6, 23.18, 1, 9.40
6, 22.82, 1, 10.60
6, 22.82, 1, 10.60
6, 23.00, 1, 10.00
6, 23.00, 1, 10.00
6, 23.36, 1, 8.80
6, 22.64, 1, 11.20
6, 22.64, 1, 11.20
6, 22.82, 1, 10.60
6, 23.00, 1, 10.00
6, 22.64, 1, 11.20
6, 23.36, 1, 8.80
6, 23.18, 1, 9.40
6, 22.82, 1, 10.60
6, 22.46, 1, 11.80
6, 23.18, 1, 9.40
6, 23.00, 1, 10.00
6, 23.00, 1, 10.00
6, 23.18, 1, 9.40
6, 23.90, 1, 7.00
6, 23.00, 1, 10.00
6, 23.18, 1, 9.40
6, 22.82, 1, 10.60
6, 23.54, 1, 8.20
6, 23.00, 1, 10.00
6, 23.00, 1, 10.00
6, 23.00, 1, 10.00
6, 23.18, 1, 9.40
6, 23.54, 1, 8.20
6, 22.82, 1, 10.60
6, 23.36, 1, 8.80
6, 22.82, 1, 10.60
6, 23.18, 1, 9.40
6, 22.64, 1, 11.20
6, 23.00, 1, 10.00
6, 22.64, 1, 11.20
6, 23.36, 1, 8.80
6, 23.18, 1, 9.40
7, 23.00, 1, 10.00
7, 22.79, 1, 10.70
7, 23.00, 1, 10.00
7, 22.58, 1, 11.40
7, 23.00, 1, 10.00
7, 23.63, 1, 7.90
7, 22.37, 1, 12.10
7, 22.79, 1, 10.70
7, 22.16, 1, 12.80
7, 23.63, 1, 7.90
7, 22.79, 1, 10.70
7, 23.84, 1, 7.20
7, 23.00, 1, 10.00
7, 22.79, 1, 10.70
7, 22.16, 1, 12.80
7, 23.21, 1, 9.30
7, 23.00, 1, 10.00
7, 22.58, 1, 11.40
7, 23.42, 1, 8.60
7, 22.79, 1, 10.70
7, 23.21, 1, 9.30
7, 22.79, 1, 10.70
7, 22.58, 1, 11.40
7, 22.79, 1, 10.70
7, 22.58, 1, 11.40
7, 23.84, 1, 7.20
7, 23.21, 1, 9.30
7, 22.58, 1, 11.40
7, 23.00, 1, 10.00
7, 22.37, 1, 12.10
7, 23.84, 1, 7.20
7, 22.58, 1, 11.40
7, 23.00, 1, 10.00
7, 22.79, 1, 10.70
7, 22.58, 1, 11.40
7, 23.63, 1, 7.90
7, 22.79, 1, 10.70
7, 22.37, 1, 12.10
7, 23.21, 1, 9.30
7, 23.42, 1, 8.60
7, 23.42, 1, 8.60
7, 23.63, 1, 7.90
7, 23.00, 1, 10.00
7, 22.79, 1, 10.70
7, 22.58, 1, 11.40
7, 22.37, 1, 12.10
7, 23.00, 1, 10.00
7, 23.42, 1, 8.60
7, 22.16, 1, 12.80
7, 22.58, 1, 11.40
7, 22.79, 1, 10.70
7, 22.16, 1, 12.80
7, 23.42, 1, 8.60
7, 23.21, 1, 9.30
7, 23.21, 1, 9.30
7, 22.37, 1, 12.10
7, 23.21, 1, 9.30
7, 24.47, 1, 5.10
7, 23.00, 1, 10.00
7, 23.42, 1, 8.60
